time,open,high,low,close,Factor 1,High band,Low band,High band 2,Low band 2,High band 2,Low band 2,Line 1,Line 2,,Plot,Plot,Plot,Plot,Plot,Plot
2012-02-21,0.396,0.4080003,0.39,0.39775,50.649576494196616,55.854349803084475,45.44480318530876,NaN,NaN,NaN,NaN,61.205546500249696,53.998433370710956,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-24,0.399,0.3995,0.37925,0.38325,50.98151850495432,55.203001551874635,46.76003545803401,NaN,NaN,NaN,NaN,59.75286205009282,54.32010114477241,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-29,0.3845,0.391,0.3785,0.3845,51.1653845696153,55.0454163114162,47.2853528278144,NaN,NaN,NaN,NaN,57.592979715439924,54.343427029635485,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-05,0.38175,0.3825,0.3615,0.37025,51.05716447551121,54.96338044404922,47.150948506973194,NaN,NaN,NaN,NaN,54.36135478603702,53.98241788720338,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-08,0.37125,0.37525,0.36375,0.364625,50.8300584259149,54.588703982051555,47.07141286977824,NaN,NaN,NaN,NaN,51.590962618724504,53.28997190317922,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-13,0.36625,0.37175,0.358,0.3645,50.59957586256531,54.15736594345859,47.041785781672026,NaN,NaN,NaN,NaN,48.71359132330252,52.38509518616576,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-16,0.36475,0.36875,0.35675,0.36,50.51835055060867,54.190001334101076,46.84669976711627,NaN,NaN,NaN,NaN,46.7679204951868,51.339708966941984,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-21,0.36,0.36475,0.356,0.363625,50.451953650375486,54.18438933281306,46.71951796793791,NaN,NaN,NaN,NaN,45.13402649979873,50.30349672191499,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-26,0.36725,0.384,0.36375,0.379,50.46507925428994,54.202224138807,46.72793436977288,NaN,NaN,NaN,NaN,46.273837130193684,49.58238790197731,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-29,0.3785,0.38725,0.37375,0.38325,50.512714394791615,54.272164682954546,46.753264106628684,NaN,NaN,NaN,NaN,48.24172863103008,49.20814162819935,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-03,0.386,0.38644,0.364,0.36575,50.42668832224543,54.21436332886494,46.639013315625924,NaN,NaN,NaN,NaN,48.503798425389014,48.86567913889812,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-09,0.36,0.36625,0.35225,0.3585,50.31364486167247,54.18922792902266,46.43806179432229,NaN,NaN,NaN,NaN,48.536639285674596,48.483188877446835,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-12,0.359,0.369,0.344,0.34975,50.19612566024065,54.252682891958486,46.13956842852281,NaN,NaN,NaN,NaN,47.46905238322172,47.97080024578209,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-17,0.35075,0.35525,0.33975,0.341375,50.0378824733537,54.364296563265185,45.71146838344221,NaN,NaN,NaN,NaN,44.22456159470998,47.29103277256459,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-20,0.3435,0.3445,0.31875,0.3205,49.5131423619063,56.407254866474645,42.61902985733795,NaN,NaN,NaN,NaN,39.31970547194568,45.44687302548891,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-25,0.32525,0.3299975,0.31925,0.3245,48.92360969973896,57.123764403716066,40.723454995761855,NaN,NaN,NaN,NaN,36.61703889333516,43.0622358828629,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-30,0.32275,0.33425,0.3195,0.32125,48.31951023912162,57.694535540765905,38.944484937477334,NaN,NaN,NaN,NaN,34.32846203286343,40.345292747097524,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-03,0.322,0.323875,0.3065,0.31175,47.70577425380899,58.44553632356316,36.96601218405482,NaN,NaN,NaN,NaN,32.17504430590944,37.35275424584917,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-08,0.309,0.31625,0.303,0.3105,47.127270054428934,59.057046687952315,35.19749342090555,NaN,NaN,NaN,NaN,30.562927848325938,34.35404122392331,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-11,0.33625,0.342,0.32075,0.325,47.08498118303226,59.02445807081527,35.14550429524925,NaN,NaN,NaN,NaN,32.156089776771125,32.89247848027671,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-16,0.3255,0.32925,0.3005,0.302,46.601869931614445,59.318546634062706,33.885193229166184,NaN,NaN,NaN,NaN,31.805709190548612,31.52212830062917,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-21,0.3025,0.3115,0.295625,0.311,46.23656743280579,59.248780873060625,33.22435399255096,NaN,NaN,NaN,NaN,32.686431447971664,30.71162967368154,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-24,0.31275,0.32,0.3005,0.318,46.00110650381934,59.11068258479803,32.891530422840646,NaN,NaN,NaN,NaN,34.88655925010949,30.689760358874604,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-30,0.3145,0.31675,0.299,0.2995,45.5086323822058,58.9317418316279,32.085522932783704,NaN,NaN,NaN,NaN,35.979959652126304,30.778510444221133,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-04,0.301,0.3105,0.29075,0.30975,45.196961626898734,58.65132223153588,31.74260102226159,NaN,NaN,NaN,NaN,36.21610290644755,31.302919831261633,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-07,0.31425,0.31825,0.297,0.3065,44.92201934863841,58.47953220223275,31.364506495044065,NaN,NaN,NaN,NaN,37.69234016125258,32.222743206123035,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-12,0.31,0.31575,0.29775,0.30075,44.528322450505755,58.200723036786634,30.855921864224875,NaN,NaN,NaN,NaN,37.74734915524751,33.22232648688097,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-15,0.303,0.33575,0.30025,0.330875,44.49898120591377,58.13365206054453,30.864310351283017,NaN,NaN,NaN,NaN,39.87667362578709,35.25312982967315,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-20,0.33425,0.3425,0.32025,0.324875,44.40373463733221,57.93674330213565,30.87072597252876,NaN,NaN,NaN,NaN,42.71512220030407,37.785753359632466,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-25,0.32525,0.33075,0.312,0.3285,44.35153550783823,57.81964309883034,30.883427916846117,NaN,NaN,NaN,NaN,44.7841888762091,40.588217360624455,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-28,0.3255,0.3475,0.32275,0.336125,44.32304115160725,57.73984440957927,30.90623789363523,NaN,NaN,NaN,NaN,47.70830577290262,43.627473253502906,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-03,0.33625,0.34575,0.33125,0.335,44.23141217112535,57.47108328519721,30.991741057053492,NaN,NaN,NaN,NaN,50.91205681831944,46.534224709385356,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-09,0.333,0.33675,0.31375,0.31525,44.002649258523626,56.9037993153761,31.101499201671153,NaN,NaN,NaN,NaN,49.57006554374069,48.77439714208351,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-12,0.31175,0.3175,0.307125,0.314875,43.82518958785396,56.48430549197788,31.16607368373005,NaN,NaN,NaN,NaN,48.668133688683696,50.395638645917344,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-17,0.316,0.334,0.304,0.329625,43.72520566069357,56.21127958579607,31.239131735591066,NaN,NaN,NaN,NaN,48.874202066260445,51.67152464468113,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-20,0.32775,0.33,0.30825,0.321,43.657966523137915,56.05462656340774,31.261306482868093,NaN,NaN,NaN,NaN,47.68544045389155,52.52391825942868,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-25,0.32,0.338,0.3185,0.336875,43.73635723365325,56.28096731328682,31.19174715401968,NaN,NaN,NaN,NaN,47.97762141881163,53.406571190039855,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-30,0.337,0.34375,0.3305,0.33475,43.803551130236514,56.43620189377925,31.17090036669378,NaN,NaN,NaN,NaN,49.777262245553345,54.06745085217242,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-02,0.333,0.352,0.3275,0.35025,43.96799556923492,56.835602384227705,31.10038875424214,NaN,NaN,NaN,NaN,52.81923994259813,54.648995543887125,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-07,0.3545,0.3685,0.35175,0.36775,44.19907881691042,57.43177359680917,30.96638403701167,NaN,NaN,NaN,NaN,55.57001061938625,55.20037828933605,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-10,0.3775,0.3805,0.36075,0.36475,44.43361190765804,57.984276313599736,30.882947501716345,NaN,NaN,NaN,NaN,58.75446767242605,55.68365443679579,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-15,0.366,0.370625,0.360125,0.36625,44.64994432429742,58.499023845956735,30.80086480263811,NaN,NaN,NaN,NaN,60.665007040749416,56.080526876512316,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-20,0.365,0.36975,0.36075,0.366,44.77247534766942,58.81900138535966,30.72594930997918,NaN,NaN,NaN,NaN,62.745548826553076,56.4234232237047,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-23,0.36525,0.36675,0.35625,0.35875,44.81875898881412,58.93393965823237,30.703578319395866,NaN,NaN,NaN,NaN,62.70470676387613,56.579481781288905,50,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-28,0.356,0.36075,0.3495,0.35125,44.91417954232619,59.122922522705316,30.70543656194706,NaN,NaN,NaN,NaN,60.66051075745702,56.472652922422846,50,NaN,NaN,NaN,NaN,NaN,NaN
